spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryo.referenceTracking,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.cores,spark.executor.cores,spark.driver.memory,spark.executor.memory,spark.storage.memoryFraction,spark.storage.unrollFraction,spark.network.timeout,spark.locality.wait,spark.scheduler.revive.interval,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.serializer,spark.memory.storageFraction,spark.default.parallelism,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.executor.instances,spark.python.worker.memory,spark.python.worker.reuse,spark.rpc.message.maxSize,spark.driver.maxResultSize,spark.driver.memoryOverhead,spark.reducer.maxReqsInFlight,spark.reducer.maxBlocksInFlightPerAddress,spark.maxRemoteBlockSizeFetchToMem,spark.shuffle.io.maxRetries,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.io.preferDirectBufs,spark.shuffle.io.backLog,spark.shuffle.service.index.cache.size,spark.shuffle.maxChunksBeingTransferred,spark.memory.useLegacyMode,spark.storage.replication.proactive,spark.cleaner.periodicGC.interval,spark.cleaner.referenceTracking,spark.cleaner.referenceTracking.blocking,spark.cleaner.referenceTracking.blocking.shuffle,spark.cleaner.referenceTracking.cleanCheckpoints,spark.broadcast.checksum,spark.executor.heartbeatInterval,spark.files.fetchTimeout,spark.files.useFetchCache,spark.files.overwrite,spark.files.maxPartitionBytes,spark.files.openCostInBytes,spark.storage.memoryMapThreshold,spark.hadoop.mapreduce.fileoutputcommitter.algorithm.version,spark.rpc.io.backLog,spark.port.maxRetries,spark.rpc.numRetries,spark.rpc.retry.wait,spark.rpc.lookupTimeout,spark.scheduler.minRegisteredResourcesRatio,spark.scheduler.mode,spark.scheduler.listenerbus.eventqueue.capacity,spark.scheduler.blacklist.unschedulableTaskSetTimeout,spark.task.reaper.enabled,spark.task.reaper.pollingInterval,spark.task.reaper.threadDump,spark.stage.maxConsecutiveAttempts,spark.streaming.backpressure.enabled,spark.streaming.blockInterval,spark.streaming.receiver.writeAheadLog.enable,spark.streaming.unpersist,spark.streaming.stopGracefullyOnShutdown,runtime
399.0,151.0,0.7,535.0,982.0,3.66,0.2,38.0,2.0,240.0,106.0,1.0,84.0,109.0,5.0,3.0,3.0,8.0,0.75,0.66,365.0,1.0,20.0,3.0,1.0,0.57,1.0,1.0,1.0,0.0,0.92,410.0,1.0,456.0,13.0,418.0,0.0,153.0,1099.0,555.0,28951.0,6495.0,16257.0,3.0,3.0,0.0,29.0,161.0,22483.0,0.0,0.0,81.0,0.0,1.0,1.0,1.0,0.0,13.0,40.0,0.0,0.0,33583808.0,2106399.0,66.0,1.0,89.0,7.0,2.0,4.0,176.0,0.9,0.0,13615.0,31.0,1.0,3.0,1.0,8.0,1.0,54.0,0.0,1.0,0.0,823.78
334.0,85.0,0.43,904.0,664.0,5.33,0.38,39.0,0.0,200.0,67.0,0.0,18.0,104.0,5.0,8.0,9.0,13.0,0.89,0.75,279.0,1.0,4.0,3.0,1.0,0.74,0.0,0.0,0.0,0.0,0.92,439.0,0.0,785.0,13.0,302.0,0.0,143.0,604.0,777.0,656.0,26632.0,6529.0,9.0,4.0,0.0,75.0,113.0,28152.0,0.0,1.0,67.0,0.0,0.0,1.0,1.0,1.0,6.0,53.0,0.0,1.0,33573928.0,2107546.0,289.0,2.0,35.0,26.0,2.0,6.0,53.0,0.7,1.0,4499.0,70.0,1.0,16.0,0.0,4.0,0.0,73.0,0.0,0.0,0.0,477.512
463.0,353.0,0.23,761.0,435.0,5.67,0.58,5.0,2.0,216.0,232.0,1.0,58.0,14.0,6.0,10.0,20.0,12.0,0.43,0.95,357.0,9.0,30.0,8.0,0.0,0.68,0.0,1.0,1.0,0.0,0.51,20.0,1.0,92.0,13.0,611.0,1.0,371.0,1855.0,720.0,12802.0,20543.0,22864.0,6.0,3.0,1.0,80.0,128.0,16481.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,0.0,19.0,84.0,1.0,0.0,33578629.0,2114187.0,259.0,2.0,84.0,30.0,3.0,3.0,199.0,0.8,1.0,9374.0,58.0,1.0,15.0,1.0,6.0,1.0,343.0,0.0,1.0,1.0,590.186
170.0,119.0,0.18,584.0,32.0,5.38,0.14,91.0,0.0,100.0,32.0,0.0,42.0,118.0,12.0,8.0,5.0,11.0,0.8,0.17,230.0,1.0,32.0,8.0,1.0,0.61,0.0,1.0,0.0,0.0,0.61,58.0,0.0,683.0,10.0,436.0,0.0,177.0,507.0,443.0,9179.0,2605.0,11640.0,10.0,4.0,0.0,94.0,168.0,14987.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,18.0,46.0,0.0,0.0,33574529.0,2100518.0,360.0,1.0,93.0,23.0,2.0,6.0,62.0,0.7,0.0,15725.0,154.0,1.0,14.0,0.0,6.0,1.0,249.0,1.0,0.0,1.0,546.202
377.0,41.0,0.4,359.0,194.0,5.97,0.45,68.0,1.0,121.0,193.0,0.0,73.0,29.0,11.0,7.0,19.0,9.0,0.67,0.23,232.0,4.0,39.0,5.0,1.0,0.93,1.0,0.0,0.0,1.0,0.65,465.0,1.0,410.0,13.0,438.0,0.0,390.0,535.0,2070.0,2660.0,20258.0,21694.0,6.0,4.0,1.0,96.0,188.0,3972.0,1.0,1.0,88.0,1.0,0.0,1.0,1.0,0.0,11.0,72.0,0.0,0.0,33566066.0,2109715.0,52.0,2.0,121.0,32.0,3.0,4.0,54.0,0.7,1.0,11544.0,137.0,1.0,9.0,0.0,4.0,0.0,243.0,0.0,1.0,1.0,480.394
198.0,362.0,0.5,312.0,53.0,3.16,0.35,128.0,0.0,23.0,112.0,1.0,9.0,2.0,9.0,7.0,12.0,17.0,0.61,0.61,259.0,5.0,6.0,4.0,0.0,0.59,0.0,0.0,1.0,1.0,0.97,97.0,1.0,76.0,14.0,243.0,0.0,165.0,2006.0,1148.0,32575.0,15094.0,31863.0,4.0,5.0,0.0,97.0,74.0,6653.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,1.0,33579558.0,2128786.0,329.0,2.0,37.0,10.0,4.0,3.0,48.0,0.8,1.0,10360.0,38.0,0.0,13.0,1.0,5.0,1.0,328.0,1.0,1.0,0.0,644.492
479.0,304.0,0.62,400.0,726.0,2.59,0.63,76.0,1.0,12.0,41.0,1.0,13.0,58.0,6.0,3.0,10.0,14.0,0.48,0.11,310.0,10.0,2.0,5.0,1.0,0.89,1.0,0.0,1.0,1.0,0.8,53.0,1.0,485.0,8.0,561.0,1.0,196.0,750.0,401.0,29141.0,28708.0,19441.0,5.0,3.0,0.0,101.0,94.0,26800.0,1.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,33566200.0,2098376.0,446.0,2.0,87.0,5.0,3.0,6.0,62.0,0.8,0.0,5294.0,37.0,1.0,19.0,0.0,5.0,0.0,379.0,1.0,1.0,0.0,1236.543
276.0,279.0,0.65,885.0,274.0,4.68,0.58,21.0,0.0,146.0,130.0,1.0,54.0,90.0,9.0,4.0,18.0,16.0,0.91,0.97,249.0,4.0,18.0,4.0,1.0,0.82,0.0,1.0,1.0,1.0,0.56,20.0,1.0,785.0,8.0,191.0,1.0,199.0,511.0,1501.0,8894.0,12330.0,14950.0,5.0,3.0,1.0,18.0,65.0,18638.0,0.0,1.0,67.0,1.0,0.0,1.0,1.0,0.0,6.0,88.0,0.0,1.0,33572402.0,2119237.0,279.0,2.0,127.0,18.0,4.0,6.0,84.0,0.8,1.0,3925.0,63.0,1.0,6.0,1.0,8.0,0.0,169.0,0.0,0.0,0.0,598.327
50.0,117.0,0.12,483.0,819.0,5.67,0.92,6.0,2.0,177.0,20.0,0.0,26.0,121.0,4.0,4.0,13.0,10.0,0.91,0.22,415.0,1.0,3.0,4.0,0.0,0.67,0.0,1.0,0.0,1.0,0.58,505.0,1.0,314.0,8.0,213.0,0.0,202.0,784.0,1216.0,31704.0,8721.0,11190.0,9.0,2.0,1.0,123.0,133.0,16841.0,1.0,0.0,29.0,1.0,0.0,1.0,0.0,0.0,16.0,53.0,0.0,1.0,33562919.0,2110664.0,144.0,2.0,72.0,25.0,4.0,4.0,222.0,0.7,0.0,4761.0,145.0,1.0,3.0,0.0,7.0,1.0,386.0,1.0,0.0,0.0,566.087
360.0,230.0,0.51,701.0,756.0,3.1,0.19,2.0,0.0,243.0,149.0,0.0,125.0,89.0,2.0,10.0,1.0,16.0,0.45,0.3,393.0,6.0,16.0,7.0,1.0,0.96,1.0,0.0,0.0,1.0,0.56,338.0,1.0,486.0,10.0,410.0,0.0,459.0,1912.0,473.0,15890.0,15427.0,20093.0,3.0,5.0,1.0,77.0,167.0,4377.0,1.0,1.0,58.0,1.0,1.0,0.0,1.0,0.0,11.0,30.0,0.0,1.0,33557063.0,2128935.0,227.0,2.0,108.0,6.0,3.0,3.0,222.0,0.9,0.0,8081.0,194.0,0.0,15.0,1.0,7.0,1.0,302.0,0.0,1.0,0.0,370.258
82.0,453.0,0.27,872.0,849.0,5.27,0.49,32.0,1.0,241.0,2.0,1.0,94.0,113.0,6.0,10.0,2.0,18.0,0.52,0.1,328.0,3.0,42.0,7.0,0.0,0.8,0.0,1.0,0.0,1.0,0.74,66.0,0.0,770.0,13.0,323.0,0.0,402.0,1399.0,433.0,22936.0,13408.0,5601.0,5.0,4.0,1.0,15.0,198.0,21131.0,1.0,1.0,58.0,1.0,1.0,0.0,0.0,0.0,14.0,56.0,0.0,0.0,33583425.0,2128561.0,159.0,1.0,48.0,29.0,5.0,2.0,80.0,0.8,0.0,7708.0,163.0,0.0,10.0,0.0,6.0,0.0,249.0,1.0,0.0,0.0,532.422
318.0,123.0,0.92,908.0,193.0,4.31,0.72,44.0,1.0,136.0,254.0,1.0,97.0,112.0,2.0,8.0,17.0,17.0,0.48,0.5,472.0,8.0,33.0,7.0,0.0,0.97,0.0,0.0,0.0,0.0,0.69,173.0,1.0,217.0,11.0,278.0,0.0,486.0,821.0,1490.0,17107.0,16874.0,27602.0,10.0,4.0,0.0,108.0,73.0,2761.0,0.0,1.0,89.0,1.0,1.0,1.0,1.0,1.0,8.0,64.0,0.0,0.0,33570432.0,2118123.0,284.0,2.0,94.0,28.0,3.0,6.0,86.0,0.9,1.0,11756.0,194.0,0.0,15.0,1.0,4.0,1.0,108.0,0.0,1.0,1.0,528.938
171.0,409.0,0.42,471.0,434.0,5.41,0.72,62.0,2.0,158.0,103.0,0.0,25.0,45.0,2.0,7.0,1.0,12.0,0.68,0.44,492.0,3.0,36.0,5.0,1.0,0.87,0.0,0.0,1.0,1.0,0.5,20.0,1.0,609.0,13.0,694.0,1.0,216.0,1868.0,440.0,8122.0,5774.0,2088.0,4.0,2.0,1.0,10.0,149.0,22396.0,0.0,0.0,84.0,1.0,0.0,0.0,1.0,0.0,6.0,29.0,0.0,0.0,33566762.0,2113689.0,362.0,2.0,49.0,9.0,2.0,1.0,44.0,0.7,0.0,18553.0,138.0,1.0,8.0,0.0,4.0,1.0,498.0,0.0,1.0,1.0,948.282
480.0,152.0,0.39,342.0,671.0,3.78,0.57,8.0,1.0,91.0,121.0,1.0,111.0,118.0,9.0,2.0,7.0,14.0,0.4,0.61,463.0,8.0,22.0,5.0,1.0,0.96,1.0,1.0,0.0,0.0,0.5,274.0,1.0,522.0,12.0,747.0,1.0,255.0,1760.0,785.0,23392.0,5041.0,31126.0,2.0,2.0,1.0,111.0,106.0,19023.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,16.0,76.0,0.0,1.0,33567827.0,2111706.0,140.0,2.0,65.0,19.0,5.0,4.0,69.0,0.8,1.0,15537.0,239.0,1.0,4.0,1.0,6.0,1.0,105.0,1.0,1.0,0.0,434.677
311.0,333.0,0.65,651.0,186.0,4.13,0.21,116.0,2.0,195.0,173.0,0.0,36.0,2.0,11.0,9.0,4.0,13.0,0.41,0.49,131.0,4.0,2.0,5.0,0.0,0.82,0.0,0.0,0.0,1.0,0.56,356.0,1.0,628.0,11.0,189.0,0.0,375.0,1132.0,471.0,20753.0,15682.0,12563.0,5.0,2.0,0.0,40.0,168.0,29799.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,13.0,60.0,0.0,0.0,33578892.0,2101600.0,89.0,2.0,56.0,26.0,5.0,1.0,161.0,0.7,1.0,2881.0,157.0,0.0,20.0,1.0,8.0,0.0,245.0,0.0,0.0,0.0,997.6
334.0,200.0,0.19,343.0,174.0,5.46,0.4,54.0,1.0,118.0,142.0,0.0,34.0,2.0,9.0,7.0,9.0,14.0,0.73,0.98,487.0,10.0,13.0,3.0,0.0,0.55,1.0,1.0,1.0,1.0,0.61,434.0,1.0,446.0,11.0,601.0,0.0,160.0,732.0,906.0,30143.0,25792.0,9171.0,4.0,2.0,0.0,63.0,193.0,16036.0,0.0,1.0,77.0,0.0,0.0,1.0,0.0,1.0,9.0,33.0,0.0,0.0,33572208.0,2128367.0,53.0,1.0,42.0,32.0,2.0,3.0,91.0,0.8,1.0,3681.0,219.0,0.0,19.0,1.0,8.0,1.0,421.0,0.0,0.0,0.0,1123.897
292.0,249.0,0.79,843.0,210.0,2.86,0.37,75.0,0.0,129.0,25.0,0.0,105.0,5.0,10.0,8.0,5.0,17.0,0.66,0.54,366.0,6.0,32.0,3.0,0.0,0.62,1.0,1.0,0.0,0.0,0.63,43.0,1.0,164.0,9.0,913.0,1.0,485.0,1752.0,858.0,10423.0,11252.0,10767.0,8.0,4.0,0.0,86.0,133.0,11613.0,0.0,0.0,87.0,0.0,0.0,1.0,1.0,0.0,15.0,46.0,0.0,0.0,33578691.0,2121963.0,81.0,1.0,105.0,18.0,5.0,1.0,122.0,0.7,1.0,10202.0,114.0,0.0,5.0,0.0,7.0,1.0,57.0,0.0,0.0,0.0,1083.07
419.0,400.0,0.51,695.0,806.0,3.79,0.27,48.0,1.0,36.0,65.0,1.0,64.0,15.0,12.0,2.0,1.0,15.0,0.59,0.6,203.0,10.0,26.0,8.0,1.0,0.8,0.0,1.0,0.0,1.0,0.52,216.0,1.0,545.0,14.0,227.0,0.0,434.0,632.0,436.0,31980.0,8340.0,8160.0,4.0,2.0,1.0,117.0,63.0,22560.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,33554938.0,2102799.0,481.0,2.0,128.0,20.0,3.0,4.0,61.0,0.9,1.0,8051.0,131.0,0.0,5.0,1.0,6.0,0.0,291.0,1.0,0.0,0.0,709.357
326.0,482.0,0.69,700.0,15.0,5.8,0.64,120.0,2.0,90.0,161.0,1.0,108.0,16.0,9.0,8.0,9.0,13.0,0.45,0.27,220.0,4.0,33.0,7.0,1.0,0.6,1.0,1.0,0.0,0.0,0.58,422.0,0.0,953.0,14.0,974.0,1.0,209.0,1437.0,1082.0,13486.0,20621.0,5059.0,3.0,1.0,1.0,25.0,193.0,26587.0,1.0,0.0,46.0,1.0,1.0,0.0,1.0,1.0,6.0,67.0,1.0,1.0,33568532.0,2110090.0,493.0,2.0,99.0,8.0,4.0,4.0,225.0,0.8,1.0,10824.0,119.0,1.0,16.0,0.0,5.0,1.0,358.0,0.0,0.0,1.0,585.099
12.0,454.0,0.3,634.0,738.0,3.55,0.34,102.0,1.0,122.0,41.0,1.0,31.0,49.0,2.0,9.0,7.0,9.0,0.67,0.49,472.0,10.0,19.0,7.0,1.0,0.7,0.0,0.0,0.0,0.0,0.73,101.0,1.0,628.0,14.0,335.0,0.0,397.0,811.0,900.0,7132.0,13612.0,2750.0,5.0,4.0,0.0,16.0,190.0,13475.0,1.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,18.0,30.0,0.0,1.0,33561675.0,2109891.0,358.0,1.0,64.0,15.0,2.0,1.0,32.0,0.9,1.0,18530.0,63.0,1.0,6.0,1.0,4.0,0.0,358.0,1.0,1.0,0.0,558.716
283.0,258.0,0.99,475.0,578.0,3.72,0.9,125.0,1.0,72.0,23.0,0.0,107.0,41.0,2.0,6.0,9.0,14.0,0.6,0.31,303.0,2.0,21.0,8.0,1.0,0.6,0.0,1.0,0.0,0.0,0.87,76.0,0.0,433.0,9.0,994.0,0.0,334.0,1228.0,772.0,17050.0,15164.0,32684.0,2.0,3.0,0.0,108.0,88.0,16881.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,20.0,60.0,0.0,0.0,33581050.0,2126502.0,141.0,2.0,38.0,24.0,4.0,4.0,33.0,0.9,1.0,5310.0,156.0,1.0,8.0,0.0,8.0,1.0,103.0,0.0,0.0,0.0,909.776
357.0,166.0,0.35,108.0,257.0,3.43,0.5,22.0,1.0,66.0,250.0,0.0,42.0,61.0,3.0,1.0,12.0,12.0,0.82,0.24,124.0,8.0,28.0,7.0,0.0,0.93,1.0,1.0,1.0,1.0,0.91,363.0,1.0,941.0,9.0,867.0,1.0,390.0,1180.0,1493.0,1527.0,11648.0,13673.0,4.0,2.0,0.0,13.0,133.0,18197.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0,18.0,40.0,0.0,1.0,33580369.0,2119844.0,441.0,1.0,36.0,19.0,5.0,1.0,70.0,0.8,0.0,8785.0,139.0,1.0,3.0,1.0,8.0,1.0,86.0,0.0,0.0,1.0,524.247
270.0,267.0,0.89,739.0,566.0,4.8,0.63,101.0,2.0,4.0,30.0,0.0,98.0,14.0,5.0,1.0,12.0,17.0,0.53,0.5,494.0,3.0,2.0,4.0,0.0,0.91,0.0,1.0,0.0,1.0,0.91,101.0,1.0,427.0,9.0,745.0,1.0,207.0,1861.0,649.0,15598.0,10558.0,22028.0,9.0,1.0,0.0,71.0,166.0,1730.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,7.0,69.0,0.0,1.0,33560813.0,2107892.0,317.0,2.0,65.0,23.0,5.0,4.0,138.0,0.8,0.0,19960.0,123.0,0.0,8.0,1.0,6.0,0.0,66.0,1.0,1.0,0.0,574.14
99.0,437.0,0.5,745.0,651.0,4.43,0.75,106.0,2.0,233.0,216.0,0.0,46.0,76.0,11.0,3.0,6.0,16.0,0.56,0.18,292.0,5.0,23.0,6.0,1.0,0.87,1.0,0.0,1.0,0.0,0.95,289.0,1.0,550.0,8.0,291.0,1.0,166.0,1039.0,920.0,1171.0,31182.0,25109.0,9.0,1.0,0.0,45.0,177.0,29693.0,1.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,6.0,38.0,1.0,0.0,33570580.0,2122637.0,320.0,1.0,88.0,14.0,2.0,3.0,139.0,0.8,0.0,5353.0,213.0,1.0,3.0,0.0,6.0,0.0,283.0,0.0,0.0,1.0,727.461
198.0,285.0,0.3,202.0,689.0,2.55,0.96,89.0,0.0,213.0,31.0,0.0,112.0,70.0,1.0,2.0,10.0,14.0,0.56,0.73,233.0,10.0,17.0,3.0,0.0,0.51,0.0,0.0,0.0,1.0,0.7,10.0,0.0,813.0,10.0,911.0,0.0,133.0,1297.0,1032.0,10096.0,8710.0,14427.0,8.0,5.0,1.0,118.0,149.0,2411.0,1.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,16.0,65.0,0.0,0.0,33556909.0,2126327.0,227.0,1.0,86.0,28.0,4.0,3.0,179.0,0.9,1.0,7022.0,129.0,0.0,3.0,1.0,7.0,1.0,139.0,1.0,0.0,0.0,603.94
50.0,369.0,0.75,575.0,426.0,4.26,0.94,71.0,0.0,52.0,152.0,0.0,40.0,66.0,11.0,9.0,10.0,17.0,0.64,0.9,377.0,7.0,37.0,8.0,1.0,0.77,0.0,0.0,1.0,0.0,0.95,125.0,1.0,605.0,8.0,784.0,1.0,134.0,1651.0,480.0,11446.0,2771.0,14028.0,4.0,5.0,0.0,22.0,180.0,32378.0,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,6.0,63.0,1.0,0.0,33585264.0,2110984.0,91.0,1.0,94.0,4.0,5.0,5.0,133.0,0.9,1.0,16294.0,103.0,0.0,17.0,1.0,8.0,0.0,213.0,0.0,1.0,0.0,716.702
254.0,80.0,0.28,306.0,798.0,5.7,0.21,41.0,0.0,107.0,42.0,0.0,119.0,48.0,11.0,1.0,2.0,9.0,0.45,0.18,480.0,7.0,47.0,8.0,1.0,0.93,1.0,0.0,1.0,0.0,0.69,496.0,0.0,611.0,9.0,406.0,1.0,420.0,1815.0,448.0,30729.0,11770.0,2761.0,10.0,4.0,1.0,54.0,193.0,5521.0,1.0,1.0,37.0,1.0,0.0,1.0,0.0,0.0,12.0,51.0,1.0,1.0,33573958.0,2115579.0,431.0,2.0,88.0,14.0,4.0,4.0,236.0,0.7,0.0,11083.0,101.0,1.0,3.0,1.0,4.0,0.0,217.0,0.0,0.0,1.0,391.62
286.0,249.0,0.14,542.0,712.0,2.36,0.67,26.0,0.0,238.0,245.0,1.0,114.0,102.0,10.0,2.0,7.0,17.0,0.62,0.51,330.0,2.0,50.0,7.0,0.0,0.84,1.0,0.0,1.0,1.0,0.5,97.0,1.0,76.0,11.0,381.0,1.0,268.0,1587.0,486.0,2170.0,1316.0,30569.0,6.0,3.0,1.0,14.0,65.0,22143.0,1.0,0.0,88.0,1.0,1.0,1.0,0.0,0.0,11.0,33.0,1.0,1.0,33579502.0,2129664.0,255.0,2.0,46.0,10.0,5.0,1.0,99.0,0.9,1.0,8024.0,30.0,0.0,18.0,0.0,4.0,1.0,106.0,1.0,0.0,1.0,683.936
88.0,446.0,0.67,916.0,668.0,4.8,0.72,69.0,0.0,2.0,57.0,0.0,59.0,71.0,9.0,7.0,7.0,12.0,0.71,0.17,410.0,8.0,38.0,3.0,0.0,0.77,1.0,0.0,0.0,0.0,0.69,288.0,0.0,492.0,9.0,702.0,0.0,399.0,1264.0,775.0,31769.0,24834.0,25755.0,10.0,3.0,0.0,52.0,112.0,5469.0,1.0,0.0,41.0,1.0,0.0,1.0,0.0,1.0,16.0,37.0,0.0,0.0,33566192.0,2100375.0,368.0,1.0,126.0,31.0,5.0,2.0,143.0,0.8,1.0,6681.0,138.0,1.0,12.0,1.0,7.0,0.0,376.0,0.0,0.0,0.0,809.736
492.0,50.0,0.58,232.0,241.0,3.78,0.17,64.0,0.0,236.0,218.0,0.0,101.0,89.0,3.0,6.0,19.0,13.0,0.71,0.75,257.0,10.0,3.0,8.0,0.0,0.79,1.0,0.0,0.0,0.0,0.88,450.0,1.0,532.0,13.0,375.0,0.0,346.0,1722.0,654.0,15535.0,14087.0,17242.0,6.0,4.0,1.0,123.0,88.0,20341.0,1.0,1.0,23.0,1.0,1.0,0.0,1.0,0.0,14.0,69.0,0.0,0.0,33567644.0,2105669.0,267.0,1.0,43.0,24.0,5.0,5.0,212.0,0.9,0.0,12924.0,35.0,1.0,9.0,1.0,8.0,0.0,116.0,0.0,0.0,1.0,583.609
27.0,474.0,0.8,878.0,938.0,5.24,0.2,122.0,2.0,229.0,53.0,1.0,25.0,95.0,3.0,3.0,14.0,18.0,0.58,0.8,191.0,10.0,20.0,3.0,0.0,0.56,0.0,1.0,1.0,1.0,0.54,356.0,0.0,512.0,10.0,427.0,0.0,498.0,746.0,1023.0,16378.0,25390.0,27261.0,9.0,2.0,1.0,72.0,69.0,29729.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,75.0,0.0,0.0,33580595.0,2109550.0,166.0,2.0,115.0,11.0,4.0,2.0,237.0,0.9,0.0,6028.0,43.0,1.0,13.0,0.0,4.0,0.0,205.0,0.0,0.0,1.0,745.316
229.0,262.0,0.73,625.0,366.0,3.1,0.53,125.0,1.0,136.0,230.0,0.0,123.0,77.0,10.0,10.0,4.0,8.0,0.89,0.22,419.0,7.0,5.0,4.0,0.0,0.79,0.0,1.0,0.0,0.0,0.65,166.0,1.0,990.0,11.0,831.0,0.0,232.0,743.0,392.0,25535.0,8555.0,31429.0,8.0,4.0,1.0,116.0,76.0,21330.0,1.0,1.0,79.0,1.0,0.0,1.0,1.0,1.0,9.0,51.0,1.0,0.0,33578089.0,2098056.0,358.0,1.0,64.0,26.0,5.0,2.0,57.0,0.8,1.0,13140.0,238.0,0.0,3.0,1.0,4.0,0.0,397.0,1.0,1.0,0.0,971.984
326.0,31.0,0.81,555.0,186.0,4.28,0.58,34.0,2.0,151.0,124.0,1.0,48.0,13.0,11.0,10.0,13.0,16.0,0.87,0.39,143.0,5.0,38.0,7.0,0.0,0.5,0.0,0.0,1.0,0.0,0.93,167.0,0.0,765.0,9.0,508.0,0.0,442.0,1586.0,1361.0,25750.0,23391.0,24279.0,2.0,2.0,1.0,88.0,142.0,6307.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,16.0,84.0,0.0,1.0,33585508.0,2107855.0,257.0,1.0,40.0,13.0,3.0,1.0,166.0,0.8,0.0,13986.0,55.0,0.0,13.0,0.0,6.0,0.0,423.0,0.0,1.0,1.0,553.015
218.0,364.0,0.16,964.0,732.0,2.72,0.96,61.0,0.0,178.0,195.0,0.0,80.0,15.0,10.0,5.0,1.0,10.0,0.68,0.26,439.0,9.0,10.0,7.0,1.0,0.5,1.0,1.0,1.0,1.0,0.92,471.0,1.0,910.0,11.0,262.0,0.0,307.0,615.0,391.0,29839.0,9309.0,29254.0,5.0,5.0,0.0,91.0,79.0,21161.0,0.0,1.0,12.0,0.0,1.0,1.0,0.0,0.0,11.0,83.0,1.0,1.0,33561088.0,2110329.0,454.0,2.0,88.0,15.0,2.0,5.0,167.0,0.9,1.0,4910.0,149.0,0.0,14.0,0.0,7.0,1.0,237.0,0.0,1.0,0.0,1133.141
266.0,198.0,0.93,200.0,717.0,4.66,0.6,73.0,2.0,235.0,79.0,1.0,107.0,109.0,7.0,5.0,9.0,11.0,0.93,0.57,404.0,10.0,44.0,3.0,0.0,0.5,0.0,1.0,0.0,0.0,0.91,16.0,0.0,600.0,13.0,237.0,1.0,439.0,1988.0,1262.0,13928.0,1255.0,5567.0,3.0,4.0,1.0,15.0,102.0,26586.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,1.0,20.0,52.0,1.0,1.0,33557642.0,2121952.0,443.0,2.0,75.0,24.0,5.0,4.0,187.0,0.9,0.0,19968.0,125.0,0.0,16.0,1.0,6.0,0.0,279.0,0.0,0.0,1.0,635.001
187.0,259.0,0.24,289.0,840.0,2.63,0.82,12.0,0.0,108.0,157.0,0.0,89.0,44.0,9.0,6.0,10.0,16.0,0.64,0.27,401.0,4.0,3.0,8.0,0.0,0.69,1.0,1.0,0.0,0.0,0.72,84.0,0.0,245.0,12.0,152.0,0.0,237.0,880.0,949.0,8345.0,3414.0,12646.0,9.0,1.0,0.0,38.0,95.0,10146.0,1.0,1.0,47.0,0.0,0.0,0.0,1.0,1.0,8.0,53.0,0.0,0.0,33566566.0,2106233.0,337.0,2.0,101.0,27.0,2.0,2.0,218.0,0.9,1.0,2611.0,127.0,0.0,18.0,0.0,6.0,0.0,364.0,1.0,1.0,1.0,594.758
